id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points,Label
9881,elevation_high,aspect_low,slope_medium,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,1,1,mid,1
9882,elevation_ultra,aspect_ultra,slope_medium,neota,leighcan_c,hillshade_9am_min,hillnoon_max,4,3,mid,2
9883,elevation_high,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,3,3,mid,1
9884,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,6,4,mid,1
9885,elevation_ultra,aspect_high,slope_high,comanche,moran_a,hillshade_9am_max,hillnoon_min,0,0,low,7
9886,elevation_ultra,aspect_high,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_max,0,0,low,7
9887,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_a,hillshade_9am_max,hillnoon_min,2,2,low,7
9888,elevation_ultra,aspect_ultra,slope_low,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_min,0,0,low,7
9889,elevation_ultra,aspect_ultra,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,1,low,7
9890,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,3,3,mid,1
9891,elevation_high,aspect_low,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_min,2,0,mid,2
9892,elevation_high,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,1,1,mid,5
9893,elevation_ultra,aspect_ultra,slope_medium,neota,catamount_b,hillshade_9am_min,hillnoon_min,0,0,low,1
9894,elevation_ultra,aspect_high,slope_medium,neota,leighcan_a,hillshade_9am_max,hillnoon_max,6,0,mid,1
9895,elevation_ultra,aspect_ultra,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,5,4,mid,2
9896,elevation_ultra,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,3,mid,2
9897,elevation_ultra,aspect_medium,slope_low,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_max,2,0,low,7
9898,elevation_ultra,aspect_medium,slope_high,comanche,cryumbrepts_a,hillshade_9am_max,hillnoon_min,0,0,low,7
9899,elevation_ultra,aspect_medium,slope_medium,comanche,cryumbrepts_a,hillshade_9am_max,hillnoon_min,0,0,low,7
9900,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,4,2,low,7
9901,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_max,hillnoon_min,3,1,low,7
9902,elevation_ultra,aspect_ultra,slope_high,comanche,leighcan_a,hillshade_9am_min,hillnoon_min,4,4,mid,1
9903,elevation_high,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,1,mid,2
9904,elevation_ultra,aspect_high,slope_medium,comanche,cryumbrepts_a,hillshade_9am_max,hillnoon_max,0,0,mid,7
9905,elevation_ultra,aspect_medium,slope_low,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_max,2,0,low,7
9906,elevation_ultra,aspect_ultra,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,1,low,7
9907,elevation_ultra,aspect_ultra,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,2,low,7
9908,elevation_high,aspect_low,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,3,0,mid,2
9909,elevation_high,aspect_low,slope_low,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,4,mid,1
9910,elevation_ultra,aspect_medium,slope_low,comanche,cryumbrepts_a,hillshade_9am_max,hillnoon_min,2,0,low,7
9911,elevation_ultra,aspect_medium,slope_high,comanche,cryumbrepts_a,hillshade_9am_max,hillnoon_min,0,0,low,7
9912,elevation_ultra,aspect_medium,slope_ultra,comanche,cryumbrepts_a,hillshade_9am_max,hillnoon_min,0,0,low,7
9913,elevation_ultra,aspect_ultra,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,4,3,low,7
9914,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,1,1,low,7
9915,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_a,hillshade_9am_min,hillnoon_min,5,4,mid,1
9916,elevation_high,aspect_low,slope_low,comanche,typic_b,hillshade_9am_min,hillnoon_min,0,0,mid,1
9917,elevation_high,aspect_low,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,4,0,mid,1
9918,elevation_high,aspect_low,slope_medium,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,0,0,mid,1
9919,elevation_high,aspect_low,slope_medium,comanche,leighcan_b,hillshade_9am_min,hillnoon_min,2,3,mid,5
9920,elevation_ultra,aspect_low,slope_high,neota,leighcan_a,hillshade_9am_min,hillnoon_min,6,0,mid,1
9921,elevation_ultra,aspect_ultra,slope_medium,neota,leighcan_a,hillshade_9am_min,hillnoon_min,5,0,mid,1
9922,elevation_ultra,aspect_low,slope_medium,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_min,0,0,low,7
9923,elevation_ultra,aspect_low,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,3,low,7
9924,elevation_ultra,aspect_ultra,slope_ultra,comanche,leighcan_a,hillshade_9am_min,hillnoon_min,0,1,low,7
9925,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,0,1,mid,1
9926,elevation_high,aspect_low,slope_ultra,comanche,catamount_b,hillshade_9am_max,hillnoon_min,3,3,mid,2
9927,elevation_high,aspect_low,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,2,3,mid,5
9928,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,3,mid,2
9929,elevation_high,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,4,mid,1
9930,elevation_ultra,aspect_high,slope_low,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_max,0,0,mid,7
9931,elevation_ultra,aspect_medium,slope_low,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_min,0,0,low,7
9932,elevation_high,aspect_low,slope_low,comanche,leighcan_a,hillshade_9am_min,hillnoon_max,1,0,mid,1
9933,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,6,5,mid,1
9934,elevation_ultra,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,5,4,mid,2
9935,elevation_high,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,5,4,mid,1
9936,elevation_ultra,aspect_high,slope_high,comanche,cryumbrepts_a,hillshade_9am_max,hillnoon_max,2,1,low,7
9937,elevation_ultra,aspect_medium,slope_ultra,comanche,cryumbrepts_a,hillshade_9am_max,hillnoon_min,1,0,low,7
9938,elevation_ultra,aspect_low,slope_high,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_min,3,0,low,7
9939,elevation_ultra,aspect_ultra,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,4,3,low,7
9940,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,0,0,low,7
9941,elevation_ultra,aspect_low,slope_high,comanche,leighcan_a,hillshade_9am_min,hillnoon_min,4,3,mid,1
9942,elevation_high,aspect_ultra,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,5,4,mid,1
9943,elevation_high,aspect_low,slope_high,comanche,leighcan_c,hillshade_9am_max,hillnoon_min,4,0,mid,1
9944,elevation_high,aspect_low,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,4,0,mid,2
9945,elevation_high,aspect_low,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,4,0,mid,2
9946,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,2,3,mid,5
9947,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,1,2,mid,5
9948,elevation_high,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,3,2,mid,1
9949,elevation_ultra,aspect_high,slope_low,neota,leighcan_b,hillshade_9am_min,hillnoon_max,6,3,low,1
9950,elevation_ultra,aspect_high,slope_low,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_max,1,0,low,7
9951,elevation_ultra,aspect_ultra,slope_low,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_max,0,0,low,7
9952,elevation_ultra,aspect_ultra,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,4,3,low,7
9953,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,1,1,mid,1
9954,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,6,0,mid,1
9955,elevation_high,aspect_ultra,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,3,3,mid,1
9956,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,mid,5
9957,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,2,3,mid,5
9958,elevation_ultra,aspect_low,slope_medium,neota,leighcan_h,hillshade_9am_min,hillnoon_min,5,0,mid,1
9959,elevation_ultra,aspect_ultra,slope_medium,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_max,0,0,low,7
9960,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,0,low,7
9961,elevation_ultra,aspect_low,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_min,6,4,mid,1
9962,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,2,3,mid,5
9963,elevation_ultra,aspect_ultra,slope_high,neota,leighcan_b,hillshade_9am_min,hillnoon_min,3,1,mid,1
9964,elevation_ultra,aspect_ultra,slope_ultra,neota,leighcan_h,hillshade_9am_min,hillnoon_min,5,3,mid,1
9965,elevation_high,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,4,mid,1
9966,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,1,1,mid,1
9967,elevation_ultra,aspect_high,slope_low,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_max,0,0,low,7
9968,elevation_ultra,aspect_ultra,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,1,1,low,7
9969,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,2,1,low,7
9970,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,1,low,7
9971,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,2,0,low,7
9972,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,4,mid,1
9973,elevation_ultra,aspect_medium,slope_high,comanche,leighcan_g,hillshade_9am_max,hillnoon_min,4,1,mid,1
9974,elevation_ultra,aspect_ultra,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,2,1,low,7
9975,elevation_ultra,aspect_low,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,1,low,7
9976,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,0,0,low,7
9977,elevation_high,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,0,1,mid,5
9978,elevation_ultra,aspect_low,slope_medium,neota,moran_b,hillshade_9am_min,hillnoon_min,3,1,low,2
9979,elevation_ultra,aspect_low,slope_high,neota,leighcan_h,hillshade_9am_min,hillnoon_min,5,3,mid,1
9980,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,4,mid,1
9981,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,4,mid,1
9982,elevation_ultra,aspect_low,slope_high,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_min,0,0,low,7
9983,elevation_ultra,aspect_low,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_min,2,1,low,7
9984,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,0,0,low,7
9985,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,2,0,low,7
9986,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,0,low,1
9987,elevation_high,aspect_ultra,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,mid,1
9988,elevation_ultra,aspect_low,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,3,0,mid,1
9989,elevation_high,aspect_low,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,4,4,mid,2
9990,elevation_high,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,1,1,mid,5
9991,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,3,low,7
9992,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,5,2,mid,1
9993,elevation_ultra,aspect_ultra,slope_ultra,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,5,4,mid,1
9994,elevation_ultra,aspect_low,slope_medium,comanche,leighcan_a,hillshade_9am_min,hillnoon_min,4,3,mid,1
9995,elevation_high,aspect_medium,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,4,mid,5
9996,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,mid,5
9997,elevation_ultra,aspect_ultra,slope_high,neota,leighcan_b,hillshade_9am_min,hillnoon_min,3,3,mid,1
9998,elevation_ultra,aspect_low,slope_medium,neota,leighcan_b,hillshade_9am_min,hillnoon_min,4,3,mid,1
9999,elevation_high,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,5,4,mid,1
10000,elevation_ultra,aspect_ultra,slope_medium,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_min,0,0,low,7
10001,elevation_ultra,aspect_ultra,slope_medium,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_min,1,0,low,7
10002,elevation_ultra,aspect_ultra,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,3,low,7
10003,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,1,3,low,7
10004,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,0,1,low,7
10005,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,1,0,low,7
10006,elevation_ultra,aspect_medium,slope_low,neota,como_a,hillshade_9am_min,hillnoon_min,4,0,mid,1
10007,elevation_high,aspect_ultra,slope_high,comanche,leighcan_b,hillshade_9am_min,hillnoon_min,2,1,mid,1
10008,elevation_high,aspect_low,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,5,4,mid,2
10009,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,2,2,mid,5
10010,elevation_ultra,aspect_ultra,slope_high,neota,leighcan_a,hillshade_9am_min,hillnoon_max,4,3,mid,1
10011,elevation_ultra,aspect_low,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,5,4,mid,2
10012,elevation_ultra,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,5,4,mid,1
10013,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,2,3,low,7
10014,elevation_ultra,aspect_medium,slope_high,comanche,moran_a,hillshade_9am_max,hillnoon_min,1,0,low,7
10015,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,0,low,7
10016,elevation_ultra,aspect_ultra,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_min,6,4,mid,7
10017,elevation_high,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,4,1,mid,1
10018,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,3,mid,5
10019,elevation_ultra,aspect_high,slope_high,neota,moran_b,hillshade_9am_min,hillnoon_max,4,3,mid,1
10020,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,3,3,low,7
10021,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,2,3,low,7
10022,elevation_ultra,aspect_ultra,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_min,6,4,mid,7
10023,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,6,1,low,1
10024,elevation_ultra,aspect_low,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,3,0,mid,1
10025,elevation_ultra,aspect_ultra,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,4,3,mid,1
10026,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,mid,5
10027,elevation_ultra,aspect_medium,slope_low,comanche,moran_a,hillshade_9am_min,hillnoon_max,0,0,low,7
10028,elevation_high,aspect_low,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,1,0,mid,1
10029,elevation_high,aspect_medium,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,mid,5
10030,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,2,2,mid,5
10031,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,1,1,mid,5
10032,elevation_ultra,aspect_ultra,slope_medium,neota,leighcan_b,hillshade_9am_min,hillnoon_max,4,3,mid,1
10033,elevation_ultra,aspect_high,slope_high,neota,catamount_a,hillshade_9am_max,hillnoon_max,4,3,mid,1
10034,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,4,mid,1
10035,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,3,mid,2
10036,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,2,3,low,7
10037,elevation_ultra,aspect_low,slope_low,comanche,moran_a,hillshade_9am_min,hillnoon_min,0,0,low,7
10038,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,4,low,1
10039,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_c,hillshade_9am_max,hillnoon_min,0,1,mid,1
10040,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,3,mid,5
10041,elevation_high,aspect_medium,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,mid,5
10042,elevation_high,aspect_medium,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,mid,5
10043,elevation_high,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,3,3,mid,1
10044,elevation_ultra,aspect_ultra,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,4,2,mid,1
10045,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,3,3,low,7
10046,elevation_ultra,aspect_low,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_min,6,4,mid,7
10047,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,6,4,mid,7
10048,elevation_ultra,aspect_low,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,6,3,mid,1
10049,elevation_ultra,aspect_low,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,4,2,mid,1
10050,elevation_ultra,aspect_low,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,3,1,mid,1
10051,elevation_high,aspect_low,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,2,0,mid,1
10052,elevation_ultra,aspect_ultra,slope_high,neota,leighcan_a,hillshade_9am_min,hillnoon_max,3,3,mid,2
10053,elevation_ultra,aspect_high,slope_ultra,neota,catamount_b,hillshade_9am_max,hillnoon_min,5,0,low,1
10054,elevation_ultra,aspect_ultra,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,6,4,mid,7
10055,elevation_high,aspect_low,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,0,0,mid,1
10056,elevation_high,aspect_medium,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_min,6,4,mid,2
10057,elevation_high,aspect_medium,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,3,mid,5
10058,elevation_high,aspect_medium,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,mid,5
10059,elevation_high,aspect_medium,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,mid,5
10060,elevation_ultra,aspect_high,slope_ultra,neota,catamount_a,hillshade_9am_max,hillnoon_max,3,1,mid,1
10061,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,4,3,mid,1
10062,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,3,3,low,7
10063,elevation_ultra,aspect_medium,slope_high,comanche,moran_b,hillshade_9am_max,hillnoon_min,2,1,low,7
10064,elevation_ultra,aspect_low,slope_low,comanche,moran_a,hillshade_9am_min,hillnoon_min,0,0,low,7
10065,elevation_ultra,aspect_ultra,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,5,1,mid,1
10066,elevation_high,aspect_medium,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,3,mid,5
10067,elevation_high,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,3,2,mid,1
10068,elevation_high,aspect_low,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,2,1,mid,1
10069,elevation_high,aspect_ultra,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,0,0,mid,1
10070,elevation_ultra,aspect_ultra,slope_low,neota,leighcan_b,hillshade_9am_min,hillnoon_max,5,3,mid,1
10071,elevation_ultra,aspect_medium,slope_medium,neota,moran_b,hillshade_9am_max,hillnoon_min,5,3,low,7
10072,elevation_ultra,aspect_high,slope_ultra,comanche,moran_b,hillshade_9am_max,hillnoon_min,4,4,low,7
10073,elevation_ultra,aspect_low,slope_low,comanche,moran_a,hillshade_9am_min,hillnoon_min,2,0,mid,7
10074,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,0,mid,7
10075,elevation_ultra,aspect_medium,slope_low,comanche,moran_a,hillshade_9am_max,hillnoon_min,4,0,mid,7
